zip,type,decommissioned,primary_city,state,county,timezone,country,latitude,longitude,irs_estimated_population
33888,UNIQUE,0,Winter Haven,FL,Polk County,America/New_York,US,28.04,-81.72,0
33890,STANDARD,0,Zolfo Springs,FL,Hardee County,America/New_York,US,27.49,-81.79,4540
33896,STANDARD,0,Davenport,FL,Polk County,America/New_York,US,28.26,-81.58,15610
33897,STANDARD,0,Davenport,FL,Polk County,America/New_York,US,28.28,-81.69,21850
33898,STANDARD,0,Lake Wales,FL,Polk County,America/New_York,US,27.84,-81.37,13050
33900,STANDARD,1,Fort Myers,FL,Lee County,America/New_York,US,26.62,-81.84,0
33901,STANDARD,0,Fort Myers,FL,Lee County,America/New_York,US,26.62,-81.88,17870
33902,PO BOX,0,Fort Myers,FL,Lee County,America/New_York,US,26.63,-81.85,1605
33903,STANDARD,0,North Fort Myers,FL,Lee County,America/New_York,US,26.68,-81.91,17550
33904,STANDARD,0,Cape Coral,FL,Lee County,America/New_York,US,26.58,-81.94,26930
33905,STANDARD,0,Fort Myers,FL,Lee County,America/New_York,US,26.67,-81.76,29360
33906,PO BOX,0,Fort Myers,FL,Lee County,America/New_York,US,26.63,-81.85,1094
33907,STANDARD,0,Fort Myers,FL,Lee County,America/New_York,US,26.56,-81.87,19710
33908,STANDARD,0,Fort Myers,FL,Lee County,America/New_York,US,26.52,-81.98,34850
33909,STANDARD,0,Cape Coral,FL,Lee County,America/New_York,US,26.69,-81.95,28680
33910,PO BOX,0,Cape Coral,FL,Lee County,America/New_York,US,26.63,-81.99,723
33911,PO BOX,0,Fort Myers,FL,Lee County,America/New_York,US,26.63,-81.85,826
33912,STANDARD,0,Fort Myers,FL,Lee County,America/New_York,US,26.53,-81.83,16430
33913,STANDARD,0,Fort Myers,FL,Lee County,America/New_York,US,26.51,-81.7,22750
33914,STANDARD,0,Cape Coral,FL,Lee County,America/New_York,US,26.55,-82.02,37680
33915,PO BOX,0,Cape Coral,FL,Lee County,America/New_York,US,26.63,-81.99,1654
33916,STANDARD,0,Fort Myers,FL,Lee County,America/New_York,US,26.63,-81.85,20590
33917,STANDARD,0,North Fort Myers,FL,Lee County,America/New_York,US,26.74,-81.84,22940
33918,PO BOX,0,North Fort Myers,FL,Lee County,America/New_York,US,26.63,-81.85,1233
33919,STANDARD,0,Fort Myers,FL,Lee County,America/New_York,US,26.56,-81.9,25430
33920,STANDARD,0,Alva,FL,Lee County,America/New_York,US,26.71,-81.61,5830
33921,PO BOX,0,Boca Grande,FL,Lee County,America/New_York,US,26.77,-82.25,1332
33922,STANDARD,0,Bokeelia,FL,Lee County,America/New_York,US,26.64,-82.16,3310
33924,PO BOX,0,Captiva,FL,Lee County,America/New_York,US,26.58,-82.21,385
33927,PO BOX,0,El Jobean,FL,Charlotte County,America/New_York,US,26.89,-82.05,75
33928,STANDARD,0,Estero,FL,Lee County,America/New_York,US,26.44,-81.81,23810
33929,PO BOX,0,Estero,FL,Lee County,America/New_York,US,26.43,-81.8,593
33930,PO BOX,0,Felda,FL,Hendry County,America/New_York,US,26.54,-81.43,1026
33931,STANDARD,0,Fort Myers Beach,FL,Lee County,America/New_York,US,26.48,-81.95,6670
33932,PO BOX,0,Fort Myers Beach,FL,Lee County,America/New_York,US,26.45,-81.94,411
33935,STANDARD,0,Labelle,FL,Hendry County,America/New_York,US,26.64,-81.34,15460
33936,STANDARD,0,Lehigh Acres,FL,Lee County,America/New_York,US,26.6,-81.63,19250
33938,PO BOX,0,Murdock,FL,Charlotte County,America/New_York,US,27,-82.13,624
33944,PO BOX,0,Palmdale,FL,Glades County,America/New_York,US,26.94,-81.31,246
33945,PO BOX,0,Pineland,FL,Lee County,America/New_York,US,26.6,-82.22,447
33946,STANDARD,0,Placida,FL,Charlotte County,America/New_York,US,26.85,-82.28,2220
33947,STANDARD,0,Rotonda West,FL,Charlotte County,America/New_York,US,26.88,-82.27,8710
33948,STANDARD,0,Port Charlotte,FL,Charlotte County,America/New_York,US,26.99,-82.15,14080
33949,PO BOX,0,Port Charlotte,FL,Charlotte County,America/New_York,US,26.98,-82.1,1025
33950,STANDARD,0,Punta Gorda,FL,Charlotte County,America/New_York,US,26.89,-82.05,19560
33951,PO BOX,0,Punta Gorda,FL,Charlotte County,America/New_York,US,26.89,-82.05,1307
33952,STANDARD,0,Port Charlotte,FL,Charlotte County,America/New_York,US,26.98,-82.1,25360
33953,STANDARD,0,Port Charlotte,FL,Charlotte County,America/New_York,US,27,-82.21,5560
33954,STANDARD,0,Port Charlotte,FL,Charlotte County,America/New_York,US,27.02,-82.12,9340
33955,STANDARD,0,Punta Gorda,FL,Charlotte County,America/New_York,US,26.82,-81.99,8200
33956,STANDARD,0,Saint James City,FL,Lee County,America/New_York,US,26.49,-82.08,3090
33957,STANDARD,0,Sanibel,FL,Lee County,America/New_York,US,26.44,-82.1,5610
33960,STANDARD,0,Venus,FL,Highlands County,America/New_York,US,27.06,-81.35,660
33965,UNIQUE,0,Fort Myers,FL,Lee County,America/New_York,US,26.46,-81.77,76
33966,STANDARD,0,Fort Myers,FL,Lee County,America/New_York,US,26.59,-81.83,9750
33967,STANDARD,0,Fort Myers,FL,Lee County,America/New_York,US,26.47,-81.8,23110
33970,PO BOX,0,Lehigh Acres,FL,Lee County,America/New_York,US,26.6,-81.63,1488
33971,STANDARD,0,Lehigh Acres,FL,Lee County,America/New_York,US,26.64,-81.7,24060
33972,STANDARD,0,Lehigh Acres,FL,Lee County,America/New_York,US,26.65,-81.62,12250
33973,STANDARD,0,Lehigh Acres,FL,Lee County,America/New_York,US,26.59,-81.72,10520
33974,STANDARD,0,Lehigh Acres,FL,Lee County,America/New_York,US,26.56,-81.59,14700
33975,PO BOX,0,Labelle,FL,Hendry County,America/New_York,US,26.64,-81.34,5203
33976,STANDARD,0,Lehigh Acres,FL,Lee County,America/New_York,US,26.6,-81.68,15250
33980,STANDARD,0,Punta Gorda,FL,Charlotte County,America/New_York,US,26.98,-82.05,9020
33981,STANDARD,0,Port Charlotte,FL,Charlotte County,America/New_York,US,26.92,-82.22,11300
33982,STANDARD,0,Punta Gorda,FL,Charlotte County,America/New_York,US,26.91,-81.77,8210
33983,STANDARD,0,Punta Gorda,FL,Charlotte County,America/New_York,US,27.01,-82.02,13740
33990,STANDARD,0,Cape Coral,FL,Lee County,America/New_York,US,26.63,-81.94,28450
33991,STANDARD,0,Cape Coral,FL,Lee County,America/New_York,US,26.63,-81.99,23390
33993,STANDARD,0,Cape Coral,FL,Lee County,America/New_York,US,26.69,-82.03,26230
33994,PO BOX,0,Fort Myers,FL,Lee County,America/New_York,US,26.63,-81.85,1364
34001,MILITARY,0,Dpo,AA,,,NI,0,0,0
34002,MILITARY,0,Dpo,AA,,,PA,0,0,0
34004,MILITARY,0,Dpo,AA,,,US,0,0,0
34006,MILITARY,1,Apo,AA,,,US,0,0,0
34007,MILITARY,0,Fpo,AA,,,SV,0,0,0
34008,MILITARY,0,Dpo,AA,,,US,0,0,0
34009,MILITARY,1,Apo,AA,,,GY,0,0,0
34010,MILITARY,1,Apo,AA,,,HN,0,0,0
34011,MILITARY,0,Dpo,AA,,,US,0,0,0
34020,MILITARY,0,Dpo,AA,,,US,0,0,0
34021,MILITARY,0,Dpo,AA,,,US,0,0,0
34022,MILITARY,0,Dpo,AA,,,US,0,0,0
34023,MILITARY,0,Dpo,AA,,,US,0,0,0
34024,MILITARY,0,Dpo,AA,,,US,0,0,0
34025,MILITARY,0,Dpo,AA,,,US,0,0,0
34030,MILITARY,0,Dpo,AA,,,US,0,0,0
34031,MILITARY,0,Dpo,AA,,,US,0,0,0
34032,MILITARY,0,Dpo,AA,,,US,0,0,0
34033,MILITARY,0,Dpo,AA,,,US,0,0,0
34034,MILITARY,0,Dpo,AA,,,US,0,0,0
34035,MILITARY,0,Dpo,AA,,,US,0,0,0
34036,MILITARY,0,Dpo,AA,,,US,0,0,0
34037,MILITARY,0,Dpo,AA,,,US,0,0,0
34038,MILITARY,0,Apo,AA,,,US,0,0,0
34039,MILITARY,0,Dpo,AA,,,US,0,0,0
34041,MILITARY,0,Dpo,AA,,,US,0,0,0
34042,MILITARY,0,Apo,AA,,,HN,0,0,0
34043,MILITARY,1,Apo,AA,,,US,0,0,0
34044,MILITARY,0,Apo,AA,,,US,0,0,0
34050,MILITARY,0,Apo,AA,,,US,0,0,0
34051,MILITARY,0,Apo,AA,,,,0,0,0
34052,MILITARY,0,Apo,AA,,,,0,0,0
34053,MILITARY,0,Apo,AA,,,,0,0,0
34054,MILITARY,0,Apo,AA,,,,0,0,0
34055,MILITARY,0,Dpo,AA,,,US,0,0,0
34058,MILITARY,0,Fpo,AA,,,BS,0,0,0
34060,MILITARY,0,Dpo,AA,,,US,0,0,0
34066,MILITARY,0,Dpo,AA,,,,0,0,0
34067,MILITARY,0,Dpo,AA,,,,0,0,0
34068,MILITARY,0,Dpo,AA,,,,0,0,0
34069,MILITARY,0,Dpo,AA,,,,0,0,0
34071,MILITARY,1,Apo,AA,,,PY,0,0,0
34076,MILITARY,1,Apo,AA,,,EC,0,0,0
34078,MILITARY,0,Apo,AA,,,US,0,0,0
34079,MILITARY,1,Fpo,AA,,,US,0,0,0
34080,MILITARY,0,Fpo,AA,,,US,0,0,0
34081,MILITARY,0,Fpo,AA,,,US,0,0,0
34082,MILITARY,0,Fpo,AA,,,US,0,0,0
34083,MILITARY,0,Fpo,AA,,,US,0,0,0
34084,MILITARY,0,Fpo,AA,,,US,0,0,0
34085,MILITARY,0,Fpo,AA,,,US,0,0,0
34086,MILITARY,0,Fpo,AA,,,US,0,0,0
34087,MILITARY,0,Fpo,AA,,,US,0,0,0
34088,MILITARY,0,Fpo,AA,,,US,0,0,0
34089,MILITARY,0,Fpo,AA,,,US,0,0,0
34090,MILITARY,0,Fpo,AA,,,US,0,0,0
34091,MILITARY,0,Fpo,AA,,,US,0,0,0
34092,MILITARY,0,Fpo,AA,,,US,0,0,0
34093,MILITARY,0,Fpo,AA,,,US,0,0,0
34094,MILITARY,0,Fpo,AA,,,US,0,0,0
34095,MILITARY,0,Fpo,AA,,,US,0,0,0
34096,MILITARY,1,Fpo,AA,,,US,0,0,0
34098,MILITARY,1,Fpo,AA,,,US,0,0,0
34099,MILITARY,1,Fpo,AA,,,US,0,0,0
34101,PO BOX,0,Naples,FL,Collier County,America/New_York,US,26.03,-81.76,4078
34102,STANDARD,0,Naples,FL,Collier County,America/New_York,US,26.14,-81.79,8240
34103,STANDARD,0,Naples,FL,Collier County,America/New_York,US,26.19,-81.81,10390
34104,STANDARD,0,Naples,FL,Collier County,America/New_York,US,26.15,-81.74,21770
34105,STANDARD,0,Naples,FL,Collier County,America/New_York,US,26.19,-81.76,14450
34106,PO BOX,0,Naples,FL,Collier County,America/New_York,US,26.14,-81.79,1010
34107,PO BOX,0,Naples,FL,Collier County,America/New_York,US,26.27,-81.82,397
34108,STANDARD,0,Naples,FL,Collier County,America/New_York,US,26.25,-81.81,14600
34109,STANDARD,0,Naples,FL,Collier County,America/New_York,US,26.24,-81.76,23480
34110,STANDARD,0,Naples,FL,Collier County,America/New_York,US,26.3,-81.79,21040
34112,STANDARD,0,Naples,FL,Collier County,America/New_York,US,26.12,-81.74,21690
34113,STANDARD,0,Naples,FL,Collier County,America/New_York,US,26.04,-81.73,21420
34114,STANDARD,0,Naples,FL,Collier County,America/New_York,US,25.94,-81.54,17030
34116,STANDARD,0,Naples,FL,Collier County,America/New_York,US,26.19,-81.71,31430
34117,STANDARD,0,Naples,FL,Collier County,America/New_York,US,26.18,-81.61,15340
34119,STANDARD,0,Naples,FL,Collier County,America/New_York,US,26.27,-81.71,31280
34120,STANDARD,0,Naples,FL,Collier County,America/New_York,US,26.33,-81.57,36590
34133,PO BOX,0,Bonita Springs,FL,Lee County,America/New_York,US,26.34,-81.78,3015
34134,STANDARD,0,Bonita Springs,FL,Lee County,America/New_York,US,26.35,-81.82,12770
34135,STANDARD,0,Bonita Springs,FL,Lee County,America/New_York,US,26.34,-81.78,37180
34136,PO BOX,0,Bonita Springs,FL,Lee County,America/New_York,US,26.34,-81.78,1399
34137,PO BOX,0,Copeland,FL,Collier County,America/New_York,US,25.94,-81.38,144
34138,PO BOX,0,Chokoloskee,FL,Collier County,America/New_York,US,25.82,-81.37,325
34139,PO BOX,0,Everglades City,FL,Collier County,America/New_York,US,25.83,-81.4,530
34140,PO BOX,0,Goodland,FL,Collier County,America/New_York,US,25.92,-81.66,312
34141,STANDARD,0,Ochopee,FL,Collier County,America/New_York,US,25.9,-81.3,570
34142,STANDARD,0,Immokalee,FL,Collier County,America/New_York,US,26.41,-81.42,23620
34143,PO BOX,0,Immokalee,FL,Collier County,America/New_York,US,26.41,-81.42,8114
34145,STANDARD,0,Marco Island,FL,Collier County,America/New_York,US,25.94,-81.73,13600
34146,PO BOX,0,Marco Island,FL,Collier County,America/New_York,US,25.94,-81.73,1119
34201,STANDARD,0,Bradenton,FL,Manatee County,America/New_York,US,27.4,-82.47,3730
34202,STANDARD,0,Bradenton,FL,Manatee County,America/New_York,US,27.41,-82.39,24450
34203,STANDARD,0,Bradenton,FL,Manatee County,America/New_York,US,27.44,-82.51,33270
34204,PO BOX,0,Bradenton,FL,Manatee County,America/New_York,US,27.48,-82.57,699
34205,STANDARD,0,Bradenton,FL,Manatee County,America/New_York,US,27.48,-82.57,26190
34206,PO BOX,0,Bradenton,FL,Manatee County,America/New_York,US,27.48,-82.57,1102
34207,STANDARD,0,Bradenton,FL,Manatee County,America/New_York,US,27.44,-82.58,24130
34208,STANDARD,0,Bradenton,FL,Manatee County,America/New_York,US,27.49,-82.52,32570
34209,STANDARD,0,Bradenton,FL,Manatee County,America/New_York,US,27.5,-82.65,28000
34210,STANDARD,0,Bradenton,FL,Manatee County,America/New_York,US,27.44,-82.62,12780
34211,STANDARD,0,Bradenton,FL,Manatee County,America/New_York,US,27.44,-82.39,14410
34212,STANDARD,0,Bradenton,FL,Manatee County,America/New_York,US,27.5,-82.41,21850
34215,STANDARD,0,Cortez,FL,Manatee County,America/New_York,US,27.47,-82.69,730
34216,PO BOX,0,Anna Maria,FL,Manatee County,America/New_York,US,27.53,-82.73,1566
34217,STANDARD,0,Bradenton Beach,FL,Manatee County,America/New_York,US,27.46,-82.69,3200
34218,PO BOX,0,Holmes Beach,FL,Manatee County,America/New_York,US,27.51,-82.71,168
34219,STANDARD,0,Parrish,FL,Manatee County,America/New_York,US,27.58,-82.42,25090
34220,PO BOX,0,Palmetto,FL,Manatee County,America/New_York,US,27.52,-82.57,1968
34221,STANDARD,0,Palmetto,FL,Manatee County,America/New_York,US,27.52,-82.57,38450
34222,STANDARD,0,Ellenton,FL,Manatee County,America/New_York,US,27.52,-82.52,11810
34223,STANDARD,0,Englewood,FL,Sarasota County,America/New_York,US,26.95,-82.35,14290
34224,STANDARD,0,Englewood,FL,Charlotte County,America/New_York,US,26.92,-82.3,12580
34228,STANDARD,0,Longboat Key,FL,Sarasota County,America/New_York,US,27.37,-82.62,5650
34229,STANDARD,0,Osprey,FL,Sarasota County,America/New_York,US,27.19,-82.49,7030
34230,PO BOX,0,Sarasota,FL,Sarasota County,America/New_York,US,27.33,-82.54,2302
34231,STANDARD,0,Sarasota,FL,Sarasota County,America/New_York,US,27.27,-82.52,25830
34232,STANDARD,0,Sarasota,FL,Sarasota County,America/New_York,US,27.32,-82.47,30370
34233,STANDARD,0,Sarasota,FL,Sarasota County,America/New_York,US,27.28,-82.48,16600
34234,STANDARD,0,Sarasota,FL,Sarasota County,America/New_York,US,27.37,-82.54,16770
34235,STANDARD,0,Sarasota,FL,Sarasota County,America/New_York,US,27.37,-82.48,12340
34236,STANDARD,0,Sarasota,FL,Sarasota County,America/New_York,US,27.33,-82.54,10880
34237,STANDARD,0,Sarasota,FL,Sarasota County,America/New_York,US,27.34,-82.51,12870
34238,STANDARD,0,Sarasota,FL,Sarasota County,America/New_York,US,27.24,-82.47,18910
34239,STANDARD,0,Sarasota,FL,Sarasota County,America/New_York,US,27.31,-82.52,12480
34240,STANDARD,0,Sarasota,FL,Sarasota County,America/New_York,US,27.36,-82.32,12780
34241,STANDARD,0,Sarasota,FL,Sarasota County,America/New_York,US,27.25,-82.38,13550
34242,STANDARD,0,Sarasota,FL,Sarasota County,America/New_York,US,27.26,-82.54,6200
34243,STANDARD,0,Sarasota,FL,Manatee County,America/New_York,US,27.4,-82.53,25160
34249,UNIQUE,0,Sarasota,FL,Sarasota County,America/New_York,US,27.34,-82.54,0
34250,PO BOX,0,Terra Ceia,FL,Manatee County,America/New_York,US,27.58,-82.58,628
34251,STANDARD,0,Myakka City,FL,Manatee County,America/New_York,US,27.35,-82.16,6660
34260,PO BOX,0,Sarasota,FL,Sarasota County,America/New_York,US,27.42,-82.54,0
34264,PO BOX,0,Oneco,FL,Manatee County,America/New_York,US,27.44,-82.54,1523
34265,PO BOX,0,Arcadia,FL,Desoto County,America/New_York,US,27.21,-81.85,3005
34266,STANDARD,0,Arcadia,FL,DeSoto County,America/New_York,US,27.21,-81.85,19710
34267,PO BOX,0,Fort Ogden,FL,Desoto County,America/New_York,US,27.09,-81.95,497
34268,PO BOX,0,Nocatee,FL,DeSoto County,America/New_York,US,27.16,-81.89,2282
34269,STANDARD,0,Arcadia,FL,DeSoto County,America/New_York,US,27.07,-82.01,3170
34270,PO BOX,0,Tallevast,FL,Manatee County,America/New_York,US,27.44,-82.51,865
34272,PO BOX,0,Laurel,FL,Sarasota County,America/New_York,US,27.14,-82.46,284
34274,PO BOX,0,Nokomis,FL,Sarasota County,America/New_York,US,27.12,-82.43,739
34275,STANDARD,0,Nokomis,FL,Sarasota County,America/New_York,US,27.12,-82.43,16600
34276,PO BOX,0,Sarasota,FL,Sarasota County,America/New_York,US,27.33,-82.54,929
34277,PO BOX,0,Sarasota,FL,Sarasota County,America/New_York,US,27.33,-82.54,741
34278,PO BOX,1,Sarasota,FL,Sarasota County,America/New_York,US,27.33,-82.54,165
34280,PO BOX,0,Bradenton,FL,Manatee County,America/New_York,US,27.48,-82.57,535
34281,PO BOX,0,Bradenton,FL,Manatee County,America/New_York,US,27.48,-82.57,734
34282,PO BOX,0,Bradenton,FL,Manatee County,America/New_York,US,27.48,-82.57,471
34284,PO BOX,0,Venice,FL,Sarasota County,America/New_York,US,27.09,-82.43,1012
34285,STANDARD,0,Venice,FL,Sarasota County,America/New_York,US,27.09,-82.43,13610
34286,STANDARD,0,North Port,FL,Sarasota County,America/New_York,US,27.04,-82.19,19620
34287,STANDARD,0,North Port,FL,Sarasota County,America/New_York,US,27.05,-82.25,20240
34288,STANDARD,0,North Port,FL,Sarasota County,America/New_York,US,27.05,-82.11,12330
34289,STANDARD,0,North Port,FL,Sarasota County,America/New_York,US,27.08,-82.13,2840
34290,PO BOX,0,North Port,FL,Sarasota County,America/New_York,US,27.04,-82.24,92
34291,STANDARD,0,North Port,FL,Sarasota County,America/New_York,US,27.09,-82.24,7080
34292,STANDARD,0,Venice,FL,Sarasota County,America/New_York,US,27.1,-82.34,13910
34293,STANDARD,0,Venice,FL,Sarasota County,America/New_York,US,27.03,-82.33,37760
34295,PO BOX,0,Englewood,FL,Sarasota County,America/New_York,US,26.95,-82.35,615
34420,STANDARD,0,Belleview,FL,Marion County,America/New_York,US,29.05,-82.05,13810
34421,PO BOX,0,Belleview,FL,Marion County,America/New_York,US,29.05,-82.05,2821
34423,PO BOX,0,Crystal River,FL,Citrus County,America/New_York,US,28.9,-82.59,1387
34428,STANDARD,0,Crystal River,FL,Citrus County,America/New_York,US,28.9,-82.59,7180
34429,STANDARD,0,Crystal River,FL,Citrus County,America/New_York,US,28.85,-82.67,6630
34430,PO BOX,0,Dunnellon,FL,Marion County,America/New_York,US,29.04,-82.44,1794
34431,STANDARD,0,Dunnellon,FL,Marion County,America/New_York,US,29.13,-82.53,6560
34432,STANDARD,0,Dunnellon,FL,Marion County,America/New_York,US,29.04,-82.44,10270
34433,STANDARD,0,Dunnellon,FL,Citrus County,America/New_York,US,29,-82.52,6010
34434,STANDARD,0,Dunnellon,FL,Citrus County,America/New_York,US,29,-82.44,7950
34436,STANDARD,0,Floral City,FL,Citrus County,America/New_York,US,28.74,-82.29,5900
34441,PO BOX,0,Hernando,FL,,America/New_York,US,28.9,-82.38,0
34442,STANDARD,0,Hernando,FL,Citrus County,America/New_York,US,28.9,-82.37,12870
34445,PO BOX,0,Holder,FL,Citrus County,America/New_York,US,28.97,-82.42,303
34446,STANDARD,0,Homosassa,FL,Citrus County,America/New_York,US,28.75,-82.52,14730
34447,PO BOX,0,Homosassa Springs,FL,Citrus County,America/New_York,US,28.79,-82.54,1682
34448,STANDARD,0,Homosassa,FL,Citrus County,America/New_York,US,28.78,-82.61,7470
34449,STANDARD,0,Inglis,FL,Levy County,America/New_York,US,29.03,-82.65,2300
34450,STANDARD,0,Inverness,FL,Citrus County,America/New_York,US,28.83,-82.27,8120
34451,PO BOX,0,Inverness,FL,Citrus County,America/New_York,US,28.83,-82.34,1318
34452,STANDARD,0,Inverness,FL,Citrus County,America/New_York,US,28.83,-82.34,9810
34453,STANDARD,0,Inverness,FL,Citrus County,America/New_York,US,28.87,-82.34,8510
34460,PO BOX,0,Lecanto,FL,Citrus County,America/New_York,US,28.85,-82.48,828
34461,STANDARD,0,Lecanto,FL,Citrus County,America/New_York,US,28.85,-82.48,8100
34464,PO BOX,0,Beverly Hills,FL,Citrus County,America/New_York,US,28.91,-82.46,605
34465,STANDARD,0,Beverly Hills,FL,Citrus County,America/New_York,US,28.91,-82.46,14440
34470,STANDARD,0,Ocala,FL,Marion County,America/New_York,US,29.2,-82.09,16230
34471,STANDARD,0,Ocala,FL,Marion County,America/New_York,US,29.18,-82.13,23150
34472,STANDARD,0,Ocala,FL,Marion County,America/New_York,US,29.11,-82,26120
34473,STANDARD,0,Ocala,FL,Marion County,America/New_York,US,29.01,-82.18,17890
34474,STANDARD,0,Ocala,FL,Marion County,America/New_York,US,29.16,-82.21,14060
34475,STANDARD,0,Ocala,FL,Marion County,America/New_York,US,29.26,-82.17,9480
34476,STANDARD,0,Ocala,FL,Marion County,America/New_York,US,29.08,-82.2,22230
34477,PO BOX,0,Ocala,FL,Marion County,America/New_York,US,29.18,-82.13,1582
34478,PO BOX,0,Ocala,FL,Marion County,America/New_York,US,29.18,-82.13,3936
34479,STANDARD,0,Ocala,FL,Marion County,America/New_York,US,29.26,-82.11,11260
34480,STANDARD,0,Ocala,FL,Marion County,America/New_York,US,29.1,-82.1,18540
34481,STANDARD,0,Ocala,FL,Marion County,America/New_York,US,29.13,-82.31,18830
34482,STANDARD,0,Ocala,FL,Marion County,America/New_York,US,29.24,-82.28,16110
34483,PO BOX,0,Ocala,FL,Marion County,America/New_York,US,29.18,-82.13,871
34484,STANDARD,0,Oxford,FL,Sumter County,America/New_York,US,28.92,-82.04,5280
34487,PO BOX,0,Homosassa,FL,Citrus County,America/New_York,US,28.78,-82.61,615
34488,STANDARD,0,Silver Springs,FL,Marion County,America/New_York,US,29.23,-81.94,7950
